🤘	Знак на рогата, пръст, рога, ръка, тяло
🤙	знак, знак за обаждане, обаждане, ръка
✋	Вдигната ръка, ръка, тяло
👌	ok, Жест „окей“, окей, ръка, тяло
✊	Вдигнат юмрук, ръка, стиснат, удар, юмрук
👊	ръка, стиснат, тяло, удар, юмрук
🤛	наляво, обърнат наляво юмрук, юмрук
🤜	надясно, обърнат надясно юмрук, юмрук
🤚	вдигната, вдигната длан, длан
👋	Махане с ръка, махане, ръка, тяло
🤟	жест „обичам те“, обичам те, ръка
👏	Пляскащи ръце, пляскане, ръка, тяло
👐	Отворени ръце, отворен, ръка, тяло
🙌	Човек с вдигнати ръце, вдигнат, жест, празнуване, ура
🤲	Събрани длани, сочещи нагоре, молитва
🙏	Събрани ръце, благодаря, молба, моля, моля се
🤝	ръка, ръкостискане, среща, съгласие
💅	Лак за нокти, козметика, лак, маникюр, нокти
👃	нос, тяло
👣	облекло, следа, стъпка, стъпки, тяло
👀	лице, око, очи, тяло
👁‍🗨	балонче за говор, око, око в балонче за говор, свидетел
🧠	интелигентен, мозък
🦴	кокал, скелет
🦷	зъб, зъболекар
👅	език, тяло
👄	тяло, уста, устни
🦰	риж човек, рижа коса, червенокос човек
🦱	афро, букли, къдрава коса, къдрици
🦳	бяла, коса, побеляла коса, сива, старост
🦲	без коса, без коса от лъчетерапия, избръснат, няма коса, плешив човек
💋	Отпечатък от целувка, отпечатък, отпечатък от целувка, романтика, устни, целувка
💘	Сърце със стрела, амур, купидон, романтика, сърце
💝	Сърце с панделка, лента, сърце
💖	Блестящо сърце, искра, развълнуван, сърце
💗	Увеличаващо се сърце, нервен, пулс, развълнуван, сърце, туптящо сърце
💓	Биещо сърце, биене, биещо, сърце, туптене
💞	Обикалящи сърца, обикалящ, сърце
💕	Две сърца, любов, сърце
💌	Любовно писмо, любов, любовно писмо, писмо, романтика, сърце
💔	Разбито сърце, разбито, сърце
🧡	оранжево, оранжево сърце
💛	Жълто сърце, жълто, сърце
💚	Зелено сърце, зелен, сърце
💙	Синьо сърце, син, сърце
💜	Лилаво сърце, лилаво, сърце
🖤	зло, сърце, черно, черно сърце
💟	Украса сърце, сърце
💤	комикс, спане
💢	Символ за гняв, гняв, комикс, ядосан
💥	бум, комикс, сблъсък
💦	капки пот, комикс, пот, пръска
💨	комикс, спринт, тичане
💫	замайване, звезда, комикс
💬	Балонче за говор, балонче, говор, диалог, комикс
💭	Балонче за мисъл, балонче, комикс, мисъл
🥽	заваряване, защита на очите, плуване, предпазни очила
🥼	доктор, експеримент, лабораторна престилка, учен
👔	вратовръзка, облекло
👕	облекло, тениска
👖	дънки, облекло, панталони
🧣	врат, шал
🧤	ръка, ръкавици
🧥	палто, яке
🧦	три-четвърти чорапи, чорапи
👗	облекло, рокля
👘	кимоно, облекло
👙	бикини, облекло, плуване
👚	Дамско облекло, жена, облекло
👛	аксесоар, монети, портмоне
👜	облекло, чанта
👝	облекло, чанта, чантичка
🎒	Ученическа чанта, раница, училище, чанта
👞	Мъжка обувка, мъж, облекло, обувка
👟	Спортна обувка, маратонка, облекло, обувка, спортна
🥾	ботуш, къмпинг, походи, походи с раница, туристическа обувка
🥿	балеринки, ниска обувка, обувка без ток, пантофка
👠	Обувка с висок ток, жена, облекло, обувка, ток
👡	Дамска отворена обувка, жена, облекло, обувка, отворена
👢	Дамски ботуш, ботуш, жена, облекло, обувка
👑	корона, крал, кралица, облекло
👒	Дамска шапка, жена, облекло, шапка
🎩	облекло, цилиндър, шапка
🧢	бейзболна шапка, шапка с козирка
📿	броеница, молитва, облекло, религия
💄	грим, козметика, червило
💍	диамант, пръстен, романтика
💎	Скъпоценен камък, бижу, диамант, романтика, скъпоценен камък
🐵	Лице на маймуна, лице, маймуна
🐒	маймуна
🦍	горила, животно
🐶	Муцуна на куче, домашно животно, куче, муцуна
🐩	куче, пудел
🐺	Муцуна на вълк, вълк, муцуна
🦊	животно, лисица, лице, лице на лисица
🦝	енот, любопитен, миеща мечка
🐱	Муцуна на котка, домашно животно, котка, муцуна
🦁	Муцуна на лъв, зодиакален знак, зодия, лъв, муцуна, муцуна на лъв
🐯	Муцуна на тигър, муцуна, тигър
🐅	тигър, хищник
🐆	леопард, хищник
🐴	Муцуна на кон, кон, муцуна
🐎	кон, надбягвания, състезателен кон
🦄	Муцуна на еднорог, еднорог, муцуна
🦓	зебра, ивица
🦌	елен, животно
🐮	Муцуна на крава, крава, муцуна
🐂	бик, вол, зодиак, зодиакален знак, зодия
🐃	Воден бивол, бивол, вода
🐄	крава, муцуна
🐷	Зурла на прасе, зурла, зурла на прасе, прасе
🐖	прасе, свиня
🐗	глиган, прасе
🐽	зурла, муцуна, прасе
🐏	зодиак, зодиакален знак, зодия, овен
🐑	овца
🐐	зодиак, зодиакален знак, зодия, коза, козирог
🐪	гърбица, камила
🐫	Двугърба камила, гърбица, камила
🦙	алпака, викуня, вълна, гуанако, лама
🦒	жираф, петна
🐘	голямо животно, слон, хобот
🦏	животно, носорог
🦛	едър бозайник, любител на водата, хипопотам
🐭	Муцуна на мишка, мишка, муцуна
🐁	мишка
🐀	плъх
🐹	Муцуна на хамстер, домашно животно, муцуна, хамстер
🐰	Муцуна на заек, домашно животно, заек, зайче, муцуна
🐇	домашно животно, заек
🦔	с игли, таралеж
🦇	вампир, животно, прилеп
🐻	Муцуна на мечка, мечка, муцуна
🐨	коала, мечка
🐼	Муцуна на панда, муцуна, панда
🦘	Австралия, двуутробно животно, кенгуру, скокове
🦡	борсук, меден язовец, язовец
🐾	Следи от лапи, лапи, следи
🦃	пуйка
🐔	кокошка
🐓	петел
🐣	Излюпващо се пиленце, излюпващо се, пиленце
🐤	малко пиленце, пиленце
🐥	Пиленце, гледано отпред, пиленце
🐧	пингвин
🦅	орел, птица
🦆	патица, птица
🦢	грозното патенце, лебед, лебедова шия, птица
🦉	бухал, мъдрост, птица
🦚	ветрило, красива опашка, наперен, паун, птица
🦜	говореща птица, папагал, пиратска птица, птица
🐸	Глава на жаба, глава, жаба
🐊	воден хищник, крокодил
🐢	костенурка
🦎	влечуго, гущер
🐍	змиеносец, змия, зодиак, зодиакален знак, зодия
🐲	Глава на дракон, глава, дракон, приказка
🐉	дракон, приказка
🦕	брахиозавър, бронтозавър, диплодок, завропод
🦖	тиранозавър, тиранозавър рекс
🐳	Пръскащ кит, кит, пръскащ
🐋	кит, морски бозайник
🐬	делфин, морски бозайник
🐠	Тропическа риба, риба, тропическа
🐡	Риба балон, риба
🦈	акула, риба
🐙	октопод
🐚	Спирална раковина, раковина
🦀	зодиак, зодиакален знак, зодия, рак
🦞	морска храна, омар, червен рак, щипки
🦐	скарида, храна, черупкови
🦑	калмар, мекотело, храна
🐌	охлюв
🦋	красиво, насекомо, пеперуда
🐛	буболечка, насекомо
🐜	мравка, насекомо
🐝	насекомо, пчела
🐞	бръмбар, калинка, насекомо
🦗	скакалец, щурец
🦂	зодиак, зодиакален знак, зодия, скорпион
🦟	вирус, комар, малария, насекомо, треска, ухапване
🦠	амеба, бактерия, вирус, микроб
💐	букет, растение, романтика, цвете
🌸	Черешов цвят, растение, цвете, цвят, череша
💮	Бяло цвете, цвете
🌹	растение, роза, цвете
🥀	повехнало, повехнало цвете, цвете
🌺	растение, хибискус, цвете
🌻	растение, слънце, слънчоглед, цвете
🌼	растение, цвете, цвят
🌷	лале, растение, цвете
🌱	кълн, младо, растение
🌲	Вечнозелено дърво, дърво, растение
🌳	Листопадно дърво, дърво, листопадно, растение, широколистно
🌴	дърво, палма, растение
🌵	кактус, растение
🌾	клас, ориз, оризов клас, растение
🌿	билка, лист, растение
🍀	Четирилистна детелина, детелина, листо, растение, четирилистен
🍁	Кленов лист, клен, лист, падащ, растение
🍂	Паднало листо, листо, падащ, растение
🍃	Листо, носено от вятъра, вятър, листо, носен, растение
🍇	грозде, плод, растение
🍈	плод, пъпеш, растение
🍉	диня, плод, растение
🍊	мандарина, оранжев, плод, растение
