🧝🏻‍♀	1–2-teri turi, ayol, ayol elf, ayol elf: 1–2-teri turi, ertak, quloq, sehrli
🧝🏼‍♀	3-teri turi, ayol, ayol elf, ayol elf: 3-teri turi, ertak, quloq, sehrli
🧝🏽‍♀	4-teri turi, ayol, ayol elf, ayol elf: 4-teri turi, ertak, quloq, sehrli
🧝🏾‍♀	5-teri turi, ayol, ayol elf, ayol elf: 5-teri turi, ertak, quloq, sehrli
🧝🏿‍♀	6-teri turi, ayol, ayol elf, ayol elf: 6-teri turi, ertak, quloq, sehrli
🧝🏻‍♂	1–2-teri turi, erkak, erkak elf, erkak elf: 1–2-teri turi, ertak, quloq, sehrli
🧝🏼‍♂	3-teri turi, erkak, erkak elf, erkak elf: 3-teri turi, ertak, quloq, sehrli
🧝🏽‍♂	4-teri turi, erkak, erkak elf, erkak elf: 4-teri turi, ertak, quloq, sehrli
🧝🏾‍♂	5-teri turi, erkak, erkak elf, erkak elf: 5-teri turi, ertak, quloq, sehrli
🧝🏿‍♂	6-teri turi, erkak, erkak elf, erkak elf: 6-teri turi, ertak, quloq, sehrli
🙍🏻	1–2-teri turi, imo-ishora, qovog‘ini solish, xo‘mraygan odam, xo‘mraygan odam: 1–2-teri turi
🙍🏼	3-teri turi, imo-ishora, qovog‘ini solish, xo‘mraygan odam, xo‘mraygan odam: 3-teri turi
🙍🏽	4-teri turi, imo-ishora, qovog‘ini solish, xo‘mraygan odam, xo‘mraygan odam: 4-teri turi
🙍🏾	5-teri turi, imo-ishora, qovog‘ini solish, xo‘mraygan odam, xo‘mraygan odam: 5-teri turi
🙍🏿	6-teri turi, imo-ishora, qovog‘ini solish, xo‘mraygan odam, xo‘mraygan odam: 6-teri turi
🙍🏻‍♂	1–2-teri turi, erkak, xo‘mraygan erkak, xo‘mraygan erkak: 1–2-teri turi, xo‘mrayish, yuz ifodasi
🙍🏼‍♂	3-teri turi, erkak, xo‘mraygan erkak, xo‘mraygan erkak: 3-teri turi, xo‘mrayish, yuz ifodasi
🙍🏽‍♂	4-teri turi, erkak, xo‘mraygan erkak, xo‘mraygan erkak: 4-teri turi, xo‘mrayish, yuz ifodasi
🙍🏾‍♂	5-teri turi, erkak, xo‘mraygan erkak, xo‘mraygan erkak: 5-teri turi, xo‘mrayish, yuz ifodasi
🙍🏿‍♂	6-teri turi, erkak, xo‘mraygan erkak, xo‘mraygan erkak: 6-teri turi, xo‘mrayish, yuz ifodasi
🙍🏻‍♀	1–2-teri turi, ayol, xo‘mraygan ayol, xo‘mraygan ayol: 1–2-teri turi, xo‘mrayish, yuz ifodasi
🙍🏼‍♀	3-teri turi, ayol, xo‘mraygan ayol, xo‘mraygan ayol: 3-teri turi, xo‘mrayish, yuz ifodasi
🙍🏽‍♀	4-teri turi, ayol, xo‘mraygan ayol, xo‘mraygan ayol: 4-teri turi, xo‘mrayish, yuz ifodasi
🙍🏾‍♀	5-teri turi, ayol, xo‘mraygan ayol, xo‘mraygan ayol: 5-teri turi, xo‘mrayish, yuz ifodasi
🙍🏿‍♀	6-teri turi, ayol, xo‘mraygan ayol, xo‘mraygan ayol: 6-teri turi, xo‘mrayish, yuz ifodasi
🙎🏻	1–2-teri turi, imo-ishora, norozi, norozi odam, norozi odam: 1–2-teri turi
🙎🏼	3-teri turi, imo-ishora, norozi, norozi odam, norozi odam: 3-teri turi
🙎🏽	4-teri turi, imo-ishora, norozi, norozi odam, norozi odam: 4-teri turi
🙎🏾	5-teri turi, imo-ishora, norozi, norozi odam, norozi odam: 5-teri turi
🙎🏿	6-teri turi, imo-ishora, norozi, norozi odam, norozi odam: 6-teri turi
🙎🏻‍♂	1–2-teri turi, arazlagan, arazlagan erkak: 1–2-teri turi, erkak, yuz ifodasi
🙎🏼‍♂	3-teri turi, arazlagan, arazlagan erkak: 3-teri turi, erkak, yuz ifodasi
🙎🏽‍♂	4-teri turi, arazlagan, arazlagan erkak: 4-teri turi, erkak, yuz ifodasi
🙎🏾‍♂	5-teri turi, arazlagan, arazlagan erkak: 5-teri turi, erkak, yuz ifodasi
🙎🏿‍♂	6-teri turi, arazlagan, arazlagan erkak: 6-teri turi, erkak, yuz ifodasi
🙎🏻‍♀	1–2-teri turi, arazlagan, arazlagan ayol: 1–2-teri turi, ayol, yuz ifodasi
🙎🏼‍♀	3-teri turi, arazlagan, arazlagan ayol: 3-teri turi, ayol, yuz ifodasi
🙎🏽‍♀	4-teri turi, arazlagan, arazlagan ayol: 4-teri turi, ayol, yuz ifodasi
🙎🏾‍♀	5-teri turi, arazlagan, arazlagan ayol: 5-teri turi, ayol, yuz ifodasi
🙎🏿‍♀	6-teri turi, arazlagan, arazlagan ayol: 6-teri turi, ayol, yuz ifodasi
🙅🏻	1–2-teri turi, imo-ishora, man qilingan, qo‘l, taqiqlangan, yo‘q, yo‘q ishorasi, yo‘q ishorasi: 1–2-teri turi
🙅🏼	3-teri turi, imo-ishora, man qilingan, qo‘l, taqiqlangan, yo‘q, yo‘q ishorasi, yo‘q ishorasi: 3-teri turi
🙅🏽	4-teri turi, imo-ishora, man qilingan, qo‘l, taqiqlangan, yo‘q, yo‘q ishorasi, yo‘q ishorasi: 4-teri turi
🙅🏾	5-teri turi, imo-ishora, man qilingan, qo‘l, taqiqlangan, yo‘q, yo‘q ishorasi, yo‘q ishorasi: 5-teri turi
🙅🏿	6-teri turi, imo-ishora, man qilingan, qo‘l, taqiqlangan, yo‘q, yo‘q ishorasi, yo‘q ishorasi: 6-teri turi
🙅🏻‍♂	1–2-teri turi, erkak yo‘q demoqda, erkak yo‘q demoqda: 1–2-teri turi, imo-ishora, qo‘l, taqiqlangan, yo‘q
🙅🏼‍♂	3-teri turi, erkak yo‘q demoqda, erkak yo‘q demoqda: 3-teri turi, imo-ishora, qo‘l, taqiqlangan, yo‘q
🙅🏽‍♂	4-teri turi, erkak yo‘q demoqda, erkak yo‘q demoqda: 4-teri turi, imo-ishora, qo‘l, taqiqlangan, yo‘q
🙅🏾‍♂	5-teri turi, erkak yo‘q demoqda, erkak yo‘q demoqda: 5-teri turi, imo-ishora, qo‘l, taqiqlangan, yo‘q
🙅🏿‍♂	6-teri turi, erkak yo‘q demoqda, erkak yo‘q demoqda: 6-teri turi, imo-ishora, qo‘l, taqiqlangan, yo‘q
🙅🏻‍♀	1–2-teri turi, ayol yo‘q demoqda, ayol yo‘q demoqda: 1–2-teri turi, imo-ishora, qo‘l, taqiqlangan, yo‘q
🙅🏼‍♀	3-teri turi, ayol yo‘q demoqda, ayol yo‘q demoqda: 3-teri turi, imo-ishora, qo‘l, taqiqlangan, yo‘q
🙅🏽‍♀	4-teri turi, ayol yo‘q demoqda, ayol yo‘q demoqda: 4-teri turi, imo-ishora, qo‘l, taqiqlangan, yo‘q
🙅🏾‍♀	5-teri turi, ayol yo‘q demoqda, ayol yo‘q demoqda: 5-teri turi, imo-ishora, qo‘l, taqiqlangan, yo‘q
🙅🏿‍♀	6-teri turi, ayol yo‘q demoqda, ayol yo‘q demoqda: 6-teri turi, imo-ishora, qo‘l, taqiqlangan, yo‘q
🙆🏻	1–2-teri turi, imo-ishora, ok, ok ishorasi, ok ishorasi: 1–2-teri turi, qo‘l
🙆🏼	3-teri turi, imo-ishora, ok, ok ishorasi, ok ishorasi: 3-teri turi, qo‘l
🙆🏽	4-teri turi, imo-ishora, ok, ok ishorasi, ok ishorasi: 4-teri turi, qo‘l
🙆🏾	5-teri turi, imo-ishora, ok, ok ishorasi, ok ishorasi: 5-teri turi, qo‘l
🙆🏿	6-teri turi, imo-ishora, ok, ok ishorasi, ok ishorasi: 6-teri turi, qo‘l
🙆🏻‍♂	1–2-teri turi, erkak, erkak ha demoqda, erkak ha demoqda: 1–2-teri turi, ha, imo-ishora, qo‘l
🙆🏼‍♂	3-teri turi, erkak, erkak ha demoqda, erkak ha demoqda: 3-teri turi, ha, imo-ishora, qo‘l
🙆🏽‍♂	4-teri turi, erkak, erkak ha demoqda, erkak ha demoqda: 4-teri turi, ha, imo-ishora, qo‘l
🙆🏾‍♂	5-teri turi, erkak, erkak ha demoqda, erkak ha demoqda: 5-teri turi, ha, imo-ishora, qo‘l
🙆🏿‍♂	6-teri turi, erkak, erkak ha demoqda, erkak ha demoqda: 6-teri turi, ha, imo-ishora, qo‘l
🙆🏻‍♀	1–2-teri turi, ayol, ayol ha demoqda, ayol ha demoqda: 1–2-teri turi, ha, imo-ishora, qo‘l
🙆🏼‍♀	3-teri turi, ayol, ayol ha demoqda, ayol ha demoqda: 3-teri turi, ha, imo-ishora, qo‘l
🙆🏽‍♀	4-teri turi, ayol, ayol ha demoqda, ayol ha demoqda: 4-teri turi, ha, imo-ishora, qo‘l
🙆🏾‍♀	5-teri turi, ayol, ayol ha demoqda, ayol ha demoqda: 5-teri turi, ha, imo-ishora, qo‘l
🙆🏿‍♀	6-teri turi, ayol, ayol ha demoqda, ayol ha demoqda: 6-teri turi, ha, imo-ishora, qo‘l
💁🏻	1–2-teri turi, ma’lumot, ma’lumotxona xodimi, ma’lumotxona xodimi: 1–2-teri turi, qo‘l, surbet, yordam
💁🏼	3-teri turi, ma’lumot, ma’lumotxona xodimi, ma’lumotxona xodimi: 3-teri turi, qo‘l, surbet, yordam
💁🏽	4-teri turi, ma’lumot, ma’lumotxona xodimi, ma’lumotxona xodimi: 4-teri turi, qo‘l, surbet, yordam
💁🏾	5-teri turi, ma’lumot, ma’lumotxona xodimi, ma’lumotxona xodimi: 5-teri turi, qo‘l, surbet, yordam
💁🏿	6-teri turi, ma’lumot, ma’lumotxona xodimi, ma’lumotxona xodimi: 6-teri turi, qo‘l, surbet, yordam
💁🏻‍♂	1–2-teri turi, erkak, erkak qo‘l cho‘zmoqda, erkak qo‘l cho‘zmoqda: 1–2-teri turi, qo‘l cho‘zish, surbet
💁🏼‍♂	3-teri turi, erkak, erkak qo‘l cho‘zmoqda, erkak qo‘l cho‘zmoqda: 3-teri turi, qo‘l cho‘zish, surbet
💁🏽‍♂	4-teri turi, erkak, erkak qo‘l cho‘zmoqda, erkak qo‘l cho‘zmoqda: 4-teri turi, qo‘l cho‘zish, surbet
💁🏾‍♂	5-teri turi, erkak, erkak qo‘l cho‘zmoqda, erkak qo‘l cho‘zmoqda: 5-teri turi, qo‘l cho‘zish, surbet
💁🏿‍♂	6-teri turi, erkak, erkak qo‘l cho‘zmoqda, erkak qo‘l cho‘zmoqda: 6-teri turi, qo‘l cho‘zish, surbet
💁🏻‍♀	1–2-teri turi, ayol, ayol qo‘l cho‘zmoqda, ayol qo‘l cho‘zmoqda: 1–2-teri turi, qo‘l cho‘zish, surbet
💁🏼‍♀	3-teri turi, ayol, ayol qo‘l cho‘zmoqda, ayol qo‘l cho‘zmoqda: 3-teri turi, qo‘l cho‘zish, surbet
💁🏽‍♀	4-teri turi, ayol, ayol qo‘l cho‘zmoqda, ayol qo‘l cho‘zmoqda: 4-teri turi, qo‘l cho‘zish, surbet
💁🏾‍♀	5-teri turi, ayol, ayol qo‘l cho‘zmoqda, ayol qo‘l cho‘zmoqda: 5-teri turi, qo‘l cho‘zish, surbet
💁🏿‍♀	6-teri turi, ayol, ayol qo‘l cho‘zmoqda, ayol qo‘l cho‘zmoqda: 6-teri turi, qo‘l cho‘zish, surbet
🙋🏻	1–2-teri turi, imo-ishora, ko‘tarilgan, qo‘l, qo‘lini ko‘tarib turgan xursand odam, qo‘lini ko‘tarib turgan xursand odam: 1–2-teri turi, xursand
🙋🏼	3-teri turi, imo-ishora, ko‘tarilgan, qo‘l, qo‘lini ko‘tarib turgan xursand odam, qo‘lini ko‘tarib turgan xursand odam: 3-teri turi, xursand
🙋🏽	4-teri turi, imo-ishora, ko‘tarilgan, qo‘l, qo‘lini ko‘tarib turgan xursand odam, qo‘lini ko‘tarib turgan xursand odam: 4-teri turi, xursand
🙋🏾	5-teri turi, imo-ishora, ko‘tarilgan, qo‘l, qo‘lini ko‘tarib turgan xursand odam, qo‘lini ko‘tarib turgan xursand odam: 5-teri turi, xursand
🙋🏿	6-teri turi, imo-ishora, ko‘tarilgan, qo‘l, qo‘lini ko‘tarib turgan xursand odam, qo‘lini ko‘tarib turgan xursand odam: 6-teri turi, xursand
🙋🏻‍♂	1–2-teri turi, erkak, erkak qo‘l ko‘tarmoqda, erkak qo‘l ko‘tarmoqda: 1–2-teri turi, imo-ishora, qo‘l ko‘tarish
🙋🏼‍♂	3-teri turi, erkak, erkak qo‘l ko‘tarmoqda, erkak qo‘l ko‘tarmoqda: 3-teri turi, imo-ishora, qo‘l ko‘tarish
🙋🏽‍♂	4-teri turi, erkak, erkak qo‘l ko‘tarmoqda, erkak qo‘l ko‘tarmoqda: 4-teri turi, imo-ishora, qo‘l ko‘tarish
🙋🏾‍♂	5-teri turi, erkak, erkak qo‘l ko‘tarmoqda, erkak qo‘l ko‘tarmoqda: 5-teri turi, imo-ishora, qo‘l ko‘tarish
🙋🏿‍♂	6-teri turi, erkak, erkak qo‘l ko‘tarmoqda, erkak qo‘l ko‘tarmoqda: 6-teri turi, imo-ishora, qo‘l ko‘tarish
🙋🏻‍♀	1–2-teri turi, ayol, ayol qo‘l ko‘tarmoqda, ayol qo‘l ko‘tarmoqda: 1–2-teri turi, imo-ishora, qo‘l ko‘tarish
🙋🏼‍♀	3-teri turi, ayol, ayol qo‘l ko‘tarmoqda, ayol qo‘l ko‘tarmoqda: 3-teri turi, imo-ishora, qo‘l ko‘tarish
🙋🏽‍♀	4-teri turi, ayol, ayol qo‘l ko‘tarmoqda, ayol qo‘l ko‘tarmoqda: 4-teri turi, imo-ishora, qo‘l ko‘tarish
🙋🏾‍♀	5-teri turi, ayol, ayol qo‘l ko‘tarmoqda, ayol qo‘l ko‘tarmoqda: 5-teri turi, imo-ishora, qo‘l ko‘tarish
🙋🏿‍♀	6-teri turi, ayol, ayol qo‘l ko‘tarmoqda, ayol qo‘l ko‘tarmoqda: 6-teri turi, imo-ishora, qo‘l ko‘tarish
🙇🏻	1–2-teri turi, imo-ishora, kechirim so‘rash, ta’zim, ta’zim qilayotgan odam, ta’zim qilayotgan odam: 1–2-teri turi, uzr so‘rash
🙇🏼	3-teri turi, imo-ishora, kechirim so‘rash, ta’zim, ta’zim qilayotgan odam, ta’zim qilayotgan odam: 3-teri turi, uzr so‘rash
🙇🏽	4-teri turi, imo-ishora, kechirim so‘rash, ta’zim, ta’zim qilayotgan odam, ta’zim qilayotgan odam: 4-teri turi, uzr so‘rash
🙇🏾	5-teri turi, imo-ishora, kechirim so‘rash, ta’zim, ta’zim qilayotgan odam, ta’zim qilayotgan odam: 5-teri turi, uzr so‘rash
🙇🏿	6-teri turi, imo-ishora, kechirim so‘rash, ta’zim, ta’zim qilayotgan odam, ta’zim qilayotgan odam: 6-teri turi, uzr so‘rash
🙇🏻‍♂	1–2-teri turi, erkak, erkak ta’zim qilmoqda, erkak ta’zim qilmoqda: 1–2-teri turi, imo-ishora, uzr
🙇🏼‍♂	3-teri turi, erkak, erkak ta’zim qilmoqda, erkak ta’zim qilmoqda: 3-teri turi, imo-ishora, uzr
🙇🏽‍♂	4-teri turi, erkak, erkak ta’zim qilmoqda, erkak ta’zim qilmoqda: 4-teri turi, imo-ishora, uzr
🙇🏾‍♂	5-teri turi, erkak, erkak ta’zim qilmoqda, erkak ta’zim qilmoqda: 5-teri turi, imo-ishora, uzr
🙇🏿‍♂	6-teri turi, erkak, erkak ta’zim qilmoqda, erkak ta’zim qilmoqda: 6-teri turi, imo-ishora, uzr
🙇🏻‍♀	1–2-teri turi, ayol, ayol ta’zim qilmoqda, ayol ta’zim qilmoqda: 1–2-teri turi, imo-ishora, uzr
🙇🏼‍♀	3-teri turi, ayol, ayol ta’zim qilmoqda, ayol ta’zim qilmoqda: 3-teri turi, imo-ishora, uzr
🙇🏽‍♀	4-teri turi, ayol, ayol ta’zim qilmoqda, ayol ta’zim qilmoqda: 4-teri turi, imo-ishora, uzr
🙇🏾‍♀	5-teri turi, ayol, ayol ta’zim qilmoqda, ayol ta’zim qilmoqda: 5-teri turi, imo-ishora, uzr
🙇🏿‍♀	6-teri turi, ayol, ayol ta’zim qilmoqda, ayol ta’zim qilmoqda: 6-teri turi, imo-ishora, uzr
🤦🏻	1–2-teri turi, boshqa gapim yo‘q, boshqa gapim yo‘q: 1–2-teri turi, feyspalm, gap yo‘q, g‘ijinish, ishonchsizlik, jahl chiqish, qo‘l, yuz
🤦🏼	3-teri turi, boshqa gapim yo‘q, boshqa gapim yo‘q: 3-teri turi, feyspalm, gap yo‘q, g‘ijinish, ishonchsizlik, jahl chiqish, qo‘l, yuz
🤦🏽	4-teri turi, boshqa gapim yo‘q, boshqa gapim yo‘q: 4-teri turi, feyspalm, gap yo‘q, g‘ijinish, ishonchsizlik, jahl chiqish, qo‘l, yuz
🤦🏾	5-teri turi, boshqa gapim yo‘q, boshqa gapim yo‘q: 5-teri turi, feyspalm, gap yo‘q, g‘ijinish, ishonchsizlik, jahl chiqish, qo‘l, yuz
🤦🏿	6-teri turi, boshqa gapim yo‘q, boshqa gapim yo‘q: 6-teri turi, feyspalm, gap yo‘q, g‘ijinish, ishonchsizlik, jahl chiqish, qo‘l, yuz
🤦🏻‍♂	1–2-teri turi, achchiqlanish, erkak, erkak yuzini berkitmoqda, erkak yuzini berkitmoqda: 1–2-teri turi, feyspalm, ishonmaslik
🤦🏼‍♂	3-teri turi, achchiqlanish, erkak, erkak yuzini berkitmoqda, erkak yuzini berkitmoqda: 3-teri turi, feyspalm, ishonmaslik
🤦🏽‍♂	4-teri turi, achchiqlanish, erkak, erkak yuzini berkitmoqda, erkak yuzini berkitmoqda: 4-teri turi, feyspalm, ishonmaslik
🤦🏾‍♂	5-teri turi, achchiqlanish, erkak, erkak yuzini berkitmoqda, erkak yuzini berkitmoqda: 5-teri turi, feyspalm, ishonmaslik
🤦🏿‍♂	6-teri turi, achchiqlanish, erkak, erkak yuzini berkitmoqda, erkak yuzini berkitmoqda: 6-teri turi, feyspalm, ishonmaslik
🤦🏻‍♀	1–2-teri turi, achchiqlanish, ayol, ayol yuzini berkitmoqda, ayol yuzini berkitmoqda: 1–2-teri turi, feyspalm, ishonmaslik
🤦🏼‍♀	3-teri turi, achchiqlanish, ayol, ayol yuzini berkitmoqda, ayol yuzini berkitmoqda: 3-teri turi, feyspalm, ishonmaslik
🤦🏽‍♀	4-teri turi, achchiqlanish, ayol, ayol yuzini berkitmoqda, ayol yuzini berkitmoqda: 4-teri turi, feyspalm, ishonmaslik
🤦🏾‍♀	5-teri turi, achchiqlanish, ayol, ayol yuzini berkitmoqda, ayol yuzini berkitmoqda: 5-teri turi, feyspalm, ishonmaslik
🤦🏿‍♀	6-teri turi, achchiqlanish, ayol, ayol yuzini berkitmoqda, ayol yuzini berkitmoqda: 6-teri turi, feyspalm, ishonmaslik
🤷🏻	1–2-teri turi, bilmayman, bilmayman ishorasi, bilmayman ishorasi: 1–2-teri turi, ikkilanish, shubha
🤷🏼	3-teri turi, bilmayman, bilmayman ishorasi, bilmayman ishorasi: 3-teri turi, ikkilanish, shubha
🤷🏽	4-teri turi, bilmayman, bilmayman ishorasi, bilmayman ishorasi: 4-teri turi, ikkilanish, shubha
🤷🏾	5-teri turi, bilmayman, bilmayman ishorasi, bilmayman ishorasi: 5-teri turi, ikkilanish, shubha
🤷🏿	6-teri turi, bilmayman, bilmayman ishorasi, bilmayman ishorasi: 6-teri turi, ikkilanish, shubha
🤷🏻‍♂	1–2-teri turi, erkak, erkak yelka qismoqda, erkak yelka qismoqda: 1–2-teri turi, shubha, yelka qisish
🤷🏼‍♂	3-teri turi, erkak, erkak yelka qismoqda, erkak yelka qismoqda: 3-teri turi, shubha, yelka qisish
🤷🏽‍♂	4-teri turi, erkak, erkak yelka qismoqda, erkak yelka qismoqda: 4-teri turi, shubha, yelka qisish
🤷🏾‍♂	5-teri turi, erkak, erkak yelka qismoqda, erkak yelka qismoqda: 5-teri turi, shubha, yelka qisish
🤷🏿‍♂	6-teri turi, erkak, erkak yelka qismoqda, erkak yelka qismoqda: 6-teri turi, shubha, yelka qisish
🤷🏻‍♀	1–2-teri turi, ayol, ayol yelka qismoqda, ayol yelka qismoqda: 1–2-teri turi, shubha, yelka qisish
🤷🏼‍♀	3-teri turi, ayol, ayol yelka qismoqda, ayol yelka qismoqda: 3-teri turi, shubha, yelka qisish
🤷🏽‍♀	4-teri turi, ayol, ayol yelka qismoqda, ayol yelka qismoqda: 4-teri turi, shubha, yelka qisish
🤷🏾‍♀	5-teri turi, ayol, ayol yelka qismoqda, ayol yelka qismoqda: 5-teri turi, shubha, yelka qisish
🤷🏿‍♀	6-teri turi, ayol, ayol yelka qismoqda, ayol yelka qismoqda: 6-teri turi, shubha, yelka qisish
💆🏻	1–2-teri turi, massaj, salon, yuzni uqalash, yuzni uqalash: 1–2-teri turi
💆🏼	3-teri turi, massaj, salon, yuzni uqalash, yuzni uqalash: 3-teri turi
💆🏽	4-teri turi, massaj, salon, yuzni uqalash, yuzni uqalash: 4-teri turi
💆🏾	5-teri turi, massaj, salon, yuzni uqalash, yuzni uqalash: 5-teri turi
💆🏿	6-teri turi, massaj, salon, yuzni uqalash, yuzni uqalash: 6-teri turi
💆🏻‍♂	1–2-teri turi, erkak, erkak yuziga massaj olmoqda, erkak yuziga massaj olmoqda: 1–2-teri turi, massaj, yuz
💆🏼‍♂	3-teri turi, erkak, erkak yuziga massaj olmoqda, erkak yuziga massaj olmoqda: 3-teri turi, massaj, yuz
💆🏽‍♂	4-teri turi, erkak, erkak yuziga massaj olmoqda, erkak yuziga massaj olmoqda: 4-teri turi, massaj, yuz
💆🏾‍♂	5-teri turi, erkak, erkak yuziga massaj olmoqda, erkak yuziga massaj olmoqda: 5-teri turi, massaj, yuz
💆🏿‍♂	6-teri turi, erkak, erkak yuziga massaj olmoqda, erkak yuziga massaj olmoqda: 6-teri turi, massaj, yuz
💆🏻‍♀	1–2-teri turi, ayol, ayol yuziga massaj olmoqda, ayol yuziga massaj olmoqda: 1–2-teri turi, massaj, yuz
💆🏼‍♀	3-teri turi, ayol, ayol yuziga massaj olmoqda, ayol yuziga massaj olmoqda: 3-teri turi, massaj, yuz
💆🏽‍♀	4-teri turi, ayol, ayol yuziga massaj olmoqda, ayol yuziga massaj olmoqda: 4-teri turi, massaj, yuz
💆🏾‍♀	5-teri turi, ayol, ayol yuziga massaj olmoqda, ayol yuziga massaj olmoqda: 5-teri turi, massaj, yuz
💆🏿‍♀	6-teri turi, ayol, ayol yuziga massaj olmoqda, ayol yuziga massaj olmoqda: 6-teri turi, massaj, yuz
💇🏻	1–2-teri turi, go‘zallik, salon, sartarosh, soch qisqartirish, soch qisqartirish: 1–2-teri turi
💇🏼	3-teri turi, go‘zallik, salon, sartarosh, soch qisqartirish, soch qisqartirish: 3-teri turi
💇🏽	4-teri turi, go‘zallik, salon, sartarosh, soch qisqartirish, soch qisqartirish: 4-teri turi
💇🏾	5-teri turi, go‘zallik, salon, sartarosh, soch qisqartirish, soch qisqartirish: 5-teri turi
💇🏿	6-teri turi, go‘zallik, salon, sartarosh, soch qisqartirish, soch qisqartirish: 6-teri turi
💇🏻‍♂	1–2-teri turi, erkak, erkak soch kaltalatmoqda, erkak soch kaltalatmoqda: 1–2-teri turi, soch oldirish
💇🏼‍♂	3-teri turi, erkak, erkak soch kaltalatmoqda, erkak soch kaltalatmoqda: 3-teri turi, soch oldirish
💇🏽‍♂	4-teri turi, erkak, erkak soch kaltalatmoqda, erkak soch kaltalatmoqda: 4-teri turi, soch oldirish
💇🏾‍♂	5-teri turi, erkak, erkak soch kaltalatmoqda, erkak soch kaltalatmoqda: 5-teri turi, soch oldirish
💇🏿‍♂	6-teri turi, erkak, erkak soch kaltalatmoqda, erkak soch kaltalatmoqda: 6-teri turi, soch oldirish
💇🏻‍♀	1–2-teri turi, ayol, ayol soch kaltalatmoqda, ayol soch kaltalatmoqda: 1–2-teri turi, soch kestirish, soch turmagi
💇🏼‍♀	3-teri turi, ayol, ayol soch kaltalatmoqda, ayol soch kaltalatmoqda: 3-teri turi, soch kestirish, soch turmagi
💇🏽‍♀	4-teri turi, ayol, ayol soch kaltalatmoqda, ayol soch kaltalatmoqda: 4-teri turi, soch kestirish, soch turmagi
💇🏾‍♀	5-teri turi, ayol, ayol soch kaltalatmoqda, ayol soch kaltalatmoqda: 5-teri turi, soch kestirish, soch turmagi
💇🏿‍♀	6-teri turi, ayol, ayol soch kaltalatmoqda, ayol soch kaltalatmoqda: 6-teri turi, soch kestirish, soch turmagi
🚶🏻	1–2-teri turi, piyoda, piyoda odam, piyoda odam: 1–2-teri turi, piyoda yurish, sayr
🚶🏼	3-teri turi, piyoda, piyoda odam, piyoda odam: 3-teri turi, piyoda yurish, sayr
🚶🏽	4-teri turi, piyoda, piyoda odam, piyoda odam: 4-teri turi, piyoda yurish, sayr
🚶🏾	5-teri turi, piyoda, piyoda odam, piyoda odam: 5-teri turi, piyoda yurish, sayr
🚶🏿	6-teri turi, piyoda, piyoda odam, piyoda odam: 6-teri turi, piyoda yurish, sayr
🚶🏻‍♂	1–2-teri turi, erkak, piyoda yurish, sayr, yurayotgan erkak, yurayotgan erkak: 1–2-teri turi
🚶🏼‍♂	3-teri turi, erkak, piyoda yurish, sayr, yurayotgan erkak, yurayotgan erkak: 3-teri turi
🚶🏽‍♂	4-teri turi, erkak, piyoda yurish, sayr, yurayotgan erkak, yurayotgan erkak: 4-teri turi
🚶🏾‍♂	5-teri turi, erkak, piyoda yurish, sayr, yurayotgan erkak, yurayotgan erkak: 5-teri turi
🚶🏿‍♂	6-teri turi, erkak, piyoda yurish, sayr, yurayotgan erkak, yurayotgan erkak: 6-teri turi
🚶🏻‍♀	1–2-teri turi, ayol, piyoda yurish, sayr, yurayotgan ayol, yurayotgan ayol: 1–2-teri turi
🚶🏼‍♀	3-teri turi, ayol, piyoda yurish, sayr, yurayotgan ayol, yurayotgan ayol: 3-teri turi
🚶🏽‍♀	4-teri turi, ayol, piyoda yurish, sayr, yurayotgan ayol, yurayotgan ayol: 4-teri turi
🚶🏾‍♀	5-teri turi, ayol, piyoda yurish, sayr, yurayotgan ayol, yurayotgan ayol: 5-teri turi
🚶🏿‍♀	6-teri turi, ayol, piyoda yurish, sayr, yurayotgan ayol, yurayotgan ayol: 6-teri turi
🏃🏻	1–2-teri turi, marafon, yugurish, yuguruvchi, yuguruvchi: 1–2-teri turi
🏃🏼	3-teri turi, marafon, yugurish, yuguruvchi, yuguruvchi: 3-teri turi
🏃🏽	4-teri turi, marafon, yugurish, yuguruvchi, yuguruvchi: 4-teri turi
🏃🏾	5-teri turi, marafon, yugurish, yuguruvchi, yuguruvchi: 5-teri turi
🏃🏿	6-teri turi, marafon, yugurish, yuguruvchi, yuguruvchi: 6-teri turi
🏃🏻‍♂	1–2-teri turi, erkak, marafon, yugurayotgan erkak, yugurayotgan erkak: 1–2-teri turi, yugurish
🏃🏼‍♂	3-teri turi, erkak, marafon, yugurayotgan erkak, yugurayotgan erkak: 3-teri turi, yugurish
🏃🏽‍♂	4-teri turi, erkak, marafon, yugurayotgan erkak, yugurayotgan erkak: 4-teri turi, yugurish
🏃🏾‍♂	5-teri turi, erkak, marafon, yugurayotgan erkak, yugurayotgan erkak: 5-teri turi, yugurish
🏃🏿‍♂	6-teri turi, erkak, marafon, yugurayotgan erkak, yugurayotgan erkak: 6-teri turi, yugurish
🏃🏻‍♀	1–2-teri turi, ayol, marafon, yugurayotgan ayol, yugurayotgan ayol: 1–2-teri turi, yugurish
🏃🏼‍♀	3-teri turi, ayol, marafon, yugurayotgan ayol, yugurayotgan ayol: 3-teri turi, yugurish
🏃🏽‍♀	4-teri turi, ayol, marafon, yugurayotgan ayol, yugurayotgan ayol: 4-teri turi, yugurish
